155.0
5653.0
11.0
12.0
1047.0
17.0
6.0
178.0
178.0
34.0
515.0
47.0
17.0
30.0
2.0
527.0
8.0
6.0
4.0
164.0
288.0
9.0
47.0
1828.0
663.0
68.0
224.0
724.0
12.0
2.0
67.0
16.0
72.0
417.0
474.0
14.0
819.0
14.0
9.0
59.0
463.0
653.0
14.0
1389.0
238.0
4.0
12.0
8.0
14.0
14.0
434.0
12.0
24.0
28.0
22.0
19.0
7.0
63.0
78.0
3.0
1360.0
357.0
56.0
21.0
1083.0
60.0
1.0
119.0
39.0
18.0
1193.0
407.0
948.0
355.0
15.0
322.0
91.0
32.0
33.0
1123.0
40.0
199.0
1203.0
17.0
293.0
1050.0
1145.0
114.0
289.0
626.0
91.0
42.0
3.0
25.0
520.0
1240.0
183.0
14.0
31.0
135.0
319.0
570.0
286.0
454.0
77.0
451.0
205.0
37.0
3.0
150.0
410.0
280.0
391.0
5057.0
21.0
138.0
1028.0
157.0
10.0
517.0
452.0
563.0
7.0
1565.0
283.0
29.0
3.0
10.0
24.0
493.0
2.0
19.0
478.0
122.0
5.0
718.0
185.0
1130.0
2142.0
309.0
16.0
218.0
13.0
6.0
5.0
1.0
27.0
941.0
74.0
8.0
1278.0
22.0
596.0
4.0
1918.0
49.0
423.0
87.0
74.0
4.0
30.0
12.0
20.0
16.0
543.0
14.0
16.0
211.0
55.0
2.0
817.0
18.0
1.0
198.0
1233.0
81.0
474.0
646.0
1032.0
40.0
1.0
341.0
433.0
672.0
19.0
706.0
824.0
8.0
512.0
217.0
13.0
148.0
255.0
13.0
53.0
233.0
266.0
930.0
8.0
403.0
354.0
5.0
17.0
11.0
20.0
21.0
67.0
19.0
757.0
182.0
140.0
2.0
36.0
568.0
46.0
73.0
52.0
57.0
204.0
67.0
39.0
109.0
31.0
153.0
62.0
36.0
9.0
120.0
162.0
31.0
45.0
111.0
86.0
15.0
8.0
7.0
76.0
7.0
140.0
79.0
9.0
121.0
54.0
44.0
51.0
29.0
39.0
43.0
16.0
96.0
2.0
35.0
573.0
4.0
6.0
2.0
42.0
106.0
89.0
65.0
61.0
6.0
34.0
27.0
2.0
16.0
54.0
36.0
18.0
33.0
10.0
34.0
8.0
25.0
2.0
26.0
310.0
14.0
522.0
46.0
6.0
48.0
64.0
5.0
2.0
175.0
16.0
227.0
240.0
5.0
50.0
10361.0
39.0
4.0
6.0
348.0
1.0
14.0
18.0
10.0
99.0
5.0
95.0
16.0
29.0
29.0
10.0
9.0
1.0
133.0
5.0
972.0
57.0
37.0
2.0
9.0
6.0
76.0
499.0
318.0
159.0
85.0
39002.0
54.0
19.0
36.0
57.0
14.0
28.0
209.0
10.0
2.0
1030.0
1.0
111.0
62.0
31.0
94.0
828.0
148.0
40.0
14.0
42.0
1.0
175.0
11.0
31.0
67.0
3.0
9.0
116.0
34.0
3.0
18.0
141.0
1.0
35.0
992.0
795.0
16.0
21.0
320.0
8.0
23.0
1.0
36.0
13.0
399.0
12.0
23.0
2.0
24.0
42.0
53.0
32.0
10.0
7.0
89.0
508.0
47.0
187.0
17.0
10.0
32.0
25.0
2.0
23.0
7.0
2.0
1.0
1399.0
156.0
17.0
1398.0
122.0
4.0
57.0
9.0
48.0
26.0
58.0
2.0
70.0
42.0
1.0
347.0
140.0
37.0
7.0
62.0
4.0
17.0
52.0
16.0
342.0
2.0
1.0
8.0
292.0
62.0
3.0
223.0
43.0
572.0
4.0
51.0
33.0
22.0
1785.0
6.0
18.0
261.0
285.0
86.0
72.0
16.0
2.0
37.0
301.0
15.0
101.0
59.0
3.0
23.0
4.0
61.0
3.0
10.0
226.0
6.0
440.0
1056.0
2.0
8.0
774.0
12.0
1.0
26.0
268.0
54.0
41.0
49.0
21.0
12.0
2.0
95.0
9.0
2157.0
32.0
42.0
22.0
56.0
79.0
306.0
13.0
8.0
359.0
110.0
215.0
790.0
347.0
15.0
9.0
85.0
556.0
611.0
374.0
55.0
931.0
64.0
1.0
1.0
79.0
3.0
136.0
294.0
256.0
29.0
1255.0
128.0
280.0
43.0
679.0
43.0
77.0
16.0
53.0
48.0
84.0
6.0
25.0
38.0
582.0
159.0
360.0
10.0
8.0
186.0
18.0
513.0
34.0
1.0
2.0
8.0
41.0
64.0
234.0
270.0
16.0
530.0
1.0
120.0
4.0
1015.0
160.0
132.0
23.0
76.0
76.0
175.0
3.0
15.0
14.0
226.0
729.0
79.0
25.0
10.0
62.0
16.0
7.0
344.0
64.0
95.0
962.0
4.0
40.0
9.0
1463.0
374.0
19.0
14.0
3.0
16.0
146.0
6.0
10.0
2.0
1.0
64.0
6.0
1088.0
12.0
34.0
583.0
16.0
545.0
1.0
195.0
4.0
479.0
154.0
52.0
60.0
95.0
8.0
2279.0
4.0
284.0
333.0
7.0
7.0
130.0
4.0
16.0
732.0
2.0
121.0
23.0
346.0
1064.0
965.0
54.0
11280.0
49.0
40.0
762.0
69.0
1202.0
3.0
23.0
161.0
32.0
43.0
4.0
26.0
246.0
477.0
91.0
56.0
10.0
26.0
4.0
118.0
7.0
101.0
3.0
41.0
303.0
51.0
49.0
2.0
18.0
152.0
49.0
9.0
2.0
16.0
5.0
359.0
3.0
149.0
5.0
12.0
23.0
14.0
40.0
4.0
26.0
8.0
4245.0
48.0
97.0
148.0
1.0
68.0
9.0
9.0
90.0
53.0
315.0
398.0
73.0
17.0
48.0
48.0
66.0
115.0
556.0
373.0
22.0
33.0
3.0
139.0
77.0
145.0
40.0
366.0
918.0
3.0
28.0
21.0
40.0
86.0
10.0
1.0
75.0
3.0
1.0
1.0
18.0
4.0
8.0
236.0
2505.0
